horse_name,horse_id,sex_age_latest,starts,wins,top2,top3,win_rate,quinella_rate,show_rate,avg_finish,avg_last3f,best_last3f,first_race_date,latest_race_date,latest_course,latest_surface,latest_distance_m,latest_finish,condition_starts_json
ヴァレスカ,pw01dud102022106958/F8,牝3,4,0,0,0,0.0,0.0,0.0,12.25,38.9,35.9,2025-01-18,2025-06-14,阪神,芝,800,15,"{""中京|ダート|400"": 1, ""中京|ダート|800"": 1, ""小倉|芝|200"": 1, ""阪神|芝|800"": 1}"
ヴァレンティーニ,pw01dud102023106847/D0,牝2,1,1,1,1,1.0,1.0,1.0,1.0,39.2,39.2,2025-09-07,2025-09-07,中山,ダート,800,1,"{""中山|ダート|800"": 1}"
ヴァロアーク,pw01dud102023106905/DB,牡2,1,1,1,1,1.0,1.0,1.0,1.0,33.6,33.6,2025-11-29,2025-11-29,東京,芝,600,1,"{""東京|芝|600"": 1}"
ヴァロンブローサ,pw01dud102023106902/82,牡2,2,1,1,1,0.5,0.5,0.5,3.0,35.25,34.7,2025-10-19,2025-12-06,中山,芝,000,5,"{""中山|芝|000"": 1, ""京都|芝|000"": 1}"
ヴァンアグレアブル,pw01dud102022105058/50,牝3,7,1,2,5,0.142857,0.285714,0.714286,3.7143,37.8286,36.6,2025-02-09,2025-12-21,阪神,ダート,800,4,"{""中京|ダート|800"": 1, ""京都|ダート|800"": 4, ""阪神|ダート|800"": 3}"
ヴァンガルダ,pw01dud102022104726/A2,牝3,5,0,1,1,0.0,0.2,0.2,9.4,36.0,33.8,2025-01-19,2025-08-31,中京,芝,000,12,"{""中京|芝|000"": 2, ""京都|芝|000"": 1, ""札幌|芝|000"": 1, ""阪神|芝|000"": 1}"
ヴァンガーズハート,pw01dud102019105187/A7,せん6,6,0,0,0,0.0,0.0,0.0,7.8333,34.8167,33.3,2025-02-15,2025-11-24,東京,芝,600,11,"{""新潟|芝|600"": 1, ""東京|芝|600"": 5}"
ヴァンデスペランス,pw01dud102023107331/08,牡2,2,0,0,0,0.0,0.0,0.0,4.0,36.75,34.3,2025-10-25,2025-12-20,中山,ダート,800,4,"{""中山|ダート|800"": 1, ""東京|芝|000"": 1}"
ヴァンドーム,pw01dud102021100170/D2,牡4,6,1,3,4,0.166667,0.5,0.666667,3.3333,35.55,34.8,2025-02-23,2025-11-08,東京,ダート,600,3,"{""東京|ダート|400"": 2, ""東京|ダート|600"": 4}"
ヴァンナチュール,pw01dud102020105137/D6,牡5,6,0,0,0,0.0,0.0,0.0,9.5,38.0833,34.5,2025-02-16,2025-07-27,新潟,ダート,800,13,"{""中山|ダート|800"": 2, ""中山|芝|500"": 1, ""新潟|ダート|800"": 1, ""東京|芝|400"": 1, ""福島|芝|000"": 1}"
ヴァンヤール,pw01dud102018101087/2E,牡7,5,1,2,2,0.2,0.4,0.4,4.6,37.2,36.5,2025-01-12,2025-08-30,中京,ダート,800,5,"{""中京|ダート|800"": 1, ""中山|ダート|800"": 3, ""阪神|ダート|800"": 1}"
ヴァンルーラー,pw01dud102019105141/B5,牝6,4,0,0,0,0.0,0.0,0.0,9.0,37.15,36.0,2025-01-11,2025-03-30,阪神,芝,000,11,"{""中京|芝|000"": 1, ""京都|芝|000"": 1, ""阪神|芝|000"": 2}"
ヴァンロゼ,pw01dud102023102491/EE,牝2,2,0,0,0,0.0,0.0,0.0,10.0,38.15,37.9,2025-10-04,2025-12-27,阪神,ダート,400,8,"{""京都|ダート|400"": 1, ""阪神|ダート|400"": 1}"
ヴァンヴィーヴ,pw01dud102021101399/4E,牡4,9,0,4,5,0.0,0.444444,0.555556,4.4444,34.8889,33.0,2025-02-09,2025-12-27,中山,芝,200,4,"{""中山|芝|200"": 3, ""函館|芝|200"": 1, ""小倉|ダート|700"": 1, ""札幌|芝|200"": 1, ""福島|芝|200"": 3}"
ヴァージル,pw01dud102022106912/06,牡3,8,0,2,3,0.0,0.25,0.375,6.0,34.9625,33.0,2025-02-09,2025-11-09,京都,芝,400,5,"{""中京|芝|400"": 1, ""京都|芝|400"": 3, ""京都|芝|600"": 1, ""小倉|芝|200"": 1, ""阪神|芝|400"": 2}"
ヴァーティゴー,pw01dud102023101110/79,牝2,1,0,0,0,0.0,0.0,0.0,9.0,35.3,35.3,2025-10-26,2025-10-26,東京,芝,800,9,"{""東京|芝|800"": 1}"
ヴァーナリー,pw01dud102022104977/C7,牝3,3,0,0,2,0.0,0.0,0.666667,5.3333,35.2667,35.1,2025-03-15,2025-10-26,新潟,芝,800,10,"{""中山|芝|800"": 1, ""新潟|芝|800"": 1, ""東京|芝|000"": 1}"
ヴァールザーゲン,pw01dud102023106454/C3,牝2,2,0,0,0,0.0,0.0,0.0,13.0,35.8,35.1,2025-10-19,2025-12-28,中山,芝,200,8,"{""中山|芝|200"": 1, ""新潟|芝|400"": 1}"
ヴィアダクト,pw01dud102021105142/33,牡4,1,0,0,0,0.0,0.0,0.0,10.0,40.2,40.2,2025-01-13,2025-01-13,中京,ダート,900,10,"{""中京|ダート|900"": 1}"
ヴィアツァ,pw01dud102022106766/C0,牝3,1,0,0,0,0.0,0.0,0.0,16.0,35.1,35.1,2025-05-11,2025-05-11,新潟,芝,000,16,"{""新潟|芝|000"": 1}"
ヴィアトル,pw01dud102022105833/79,牝3,6,0,1,2,0.0,0.166667,0.333333,5.5,36.4833,35.3,2025-01-13,2025-08-03,新潟,芝,000,10,"{""中山|芝|200"": 1, ""小倉|芝|800"": 1, ""新潟|芝|000"": 2, ""福島|芝|800"": 2}"
ヴィアドロローサ,pw01dud102019101679/B6,牡6,1,0,0,0,0.0,0.0,0.0,12.0,40.6,40.6,2025-02-23,2025-02-23,京都,ダート,400,12,"{""京都|ダート|400"": 1}"
ヴィアルークス,pw01dud102018106815/0B,牡7,3,1,1,2,0.333333,0.333333,0.666667,4.0,34.7,34.7,2025-01-26,2025-10-12,京都,障害,910,1,"{""中京|芝|400"": 1, ""京都|障害|910"": 1, ""新潟|障害|890"": 1}"
ヴィエルネスサント,pw01dud102022107316/9B,牡3,2,0,0,0,0.0,0.0,0.0,15.5,40.75,37.8,2025-02-02,2025-05-11,京都,ダート,800,15,"{""京都|ダート|800"": 1, ""京都|芝|800"": 1}"
ヴィエントデコラ,pw01dud102023103677/D1,牡2,4,0,2,3,0.0,0.5,0.75,2.75,38.0,37.1,2025-08-16,2025-12-21,阪神,ダート,800,2,"{""中京|ダート|200"": 1, ""京都|ダート|800"": 1, ""阪神|ダート|800"": 2}"
ヴィオラソナタ,pw01dud102022101639/0D,牝3,1,0,0,0,0.0,0.0,0.0,13.0,38.6,38.6,2025-08-17,2025-08-17,新潟,ダート,200,13,"{""新潟|ダート|200"": 1}"
ヴィオラダンサー,pw01dud102022100893/2E,牝3,2,0,0,0,0.0,0.0,0.0,15.0,46.7,39.6,2025-03-09,2025-05-18,新潟,ダート,200,14,"{""中山|ダート|800"": 1, ""新潟|ダート|200"": 1}"
ヴィオレンツァ,pw01dud102022103827/57,牡3,6,0,1,1,0.0,0.166667,0.166667,5.6667,37.2167,36.0,2025-02-15,2025-08-16,中京,ダート,400,8,"{""中京|ダート|200"": 1, ""中京|ダート|400"": 1, ""京都|ダート|200"": 1, ""小倉|芝|200"": 1, ""阪神|ダート|200"": 2}"
ヴィクティファルス,pw01dud102018104948/E7,せん7,3,0,0,0,0.0,0.0,0.0,8.3333,36.8,36.8,2025-02-23,2025-07-27,中京,ダート,400,13,"{""中京|ダート|400"": 1, ""小倉|障害|860"": 1, ""新潟|障害|890"": 1}"
ヴィクトリアランド,pw01dud102022105451/EF,牝3,3,0,0,0,0.0,0.0,0.0,13.3333,35.7,35.2,2025-03-15,2025-08-23,新潟,芝,800,12,"{""中京|芝|600"": 1, ""新潟|芝|800"": 1, ""福島|芝|200"": 1}"
ヴィクトリーマンボ,pw01dud102023100767/25,牝2,1,0,0,0,0.0,0.0,0.0,12.0,37.0,37.0,2025-12-21,2025-12-21,中山,芝,600,12,"{""中山|芝|600"": 1}"
ヴィクトリーロード,pw01dud102020103931/CE,牡5,6,0,0,0,0.0,0.0,0.0,9.8333,37.2167,36.5,2025-01-26,2025-12-07,中山,ダート,200,7,"{""中山|ダート|200"": 3, ""新潟|ダート|200"": 1, ""東京|ダート|300"": 1, ""福島|ダート|150"": 1}"
ヴィクトワールバゴ,pw01dud102022104667/24,牡3,3,0,0,0,0.0,0.0,0.0,7.6667,36.5,35.8,2025-01-13,2025-08-31,新潟,芝,200,5,"{""中山|芝|200"": 1, ""新潟|芝|200"": 1, ""東京|芝|400"": 1}"
ヴィゴラスガイア,pw01dud102023105113/8E,牝2,2,0,0,0,0.0,0.0,0.0,10.5,37.3,34.8,2025-11-30,2025-12-21,阪神,ダート,200,15,"{""京都|芝|200"": 1, ""阪神|ダート|200"": 1}"
ヴィゴラスダンサー,pw01dud102019105333/ED,牝6,2,0,0,0,0.0,0.0,0.0,6.5,40.9,35.3,2025-01-19,2025-02-16,京都,芝,000,9,"{""中京|芝|000"": 1, ""京都|芝|000"": 1}"
ヴィサージュ,pw01dud102023105334/83,牡2,1,1,1,1,1.0,1.0,1.0,1.0,33.6,33.6,2025-10-12,2025-10-12,京都,芝,000,1,"{""京都|芝|000"": 1}"
ヴィシュヴァナート,pw01dud102023102218/31,牡2,3,0,0,0,0.0,0.0,0.0,14.3333,36.4667,34.7,2025-08-31,2025-12-27,阪神,芝,600,14,"{""中京|芝|200"": 1, ""中京|芝|600"": 1, ""阪神|芝|600"": 1}"
ヴィジブルライト,pw01dud102022104860/61,牡3,6,0,0,2,0.0,0.0,0.333333,5.6667,38.65,37.0,2025-01-05,2025-08-31,新潟,ダート,800,6,"{""中山|ダート|800"": 2, ""新潟|ダート|800"": 1, ""東京|ダート|600"": 2, ""福島|ダート|700"": 1}"
ヴィジュイイジャン,pw01dud102023109113/4A,牡2,2,0,0,0,0.0,0.0,0.0,7.5,36.85,36.2,2025-06-29,2025-07-06,小倉,芝,200,10,"{""小倉|芝|200"": 2}"
ヴィジョンオブラヴ,pw01dud102015100274/94,牡10,1,0,0,0,0.0,0.0,0.0,15.0,40.5,40.5,2025-01-12,2025-01-12,中山,ダート,800,15,"{""中山|ダート|800"": 1}"
ヴィジョンメーカー,pw01dud102022104884/4D,牡3,5,1,1,2,0.2,0.2,0.4,5.2,35.06,34.0,2025-05-18,2025-12-27,中山,芝,200,8,"{""中山|芝|200"": 1, ""新潟|芝|200"": 1, ""新潟|芝|400"": 1, ""東京|芝|400"": 1, ""福島|芝|000"": 1}"
ヴィスコンテッサ,pw01dud102023107244/40,牝2,2,1,1,2,0.5,0.5,1.0,2.0,35.05,34.5,2025-08-31,2025-11-22,京都,芝,800,1,"{""京都|芝|800"": 1, ""札幌|芝|800"": 1}"
ヴィスマール,pw01dud102021105459/FB,牡4,8,1,4,5,0.125,0.5,0.625,3.625,34.975,33.8,2025-01-25,2025-12-07,中京,芝,600,5,"{""中京|芝|600"": 1, ""中山|芝|000"": 1, ""京都|芝|000"": 1, ""京都|芝|600"": 1, ""小倉|芝|000"": 2, ""小倉|芝|800"": 1, ""阪神|芝|000"": 1}"
ヴィヒタ,pw01dud102023103671/1F,牡2,3,0,0,0,0.0,0.0,0.0,8.0,36.8667,36.1,2025-07-05,2025-08-03,札幌,ダート,000,11,"{""函館|ダート|000"": 2, ""札幌|ダート|000"": 1}"
ヴィビーム,pw01dud102023104665/CA,牝2,2,0,0,0,0.0,0.0,0.0,4.0,38.4,38.3,2025-06-28,2025-07-20,福島,ダート,150,4,"{""福島|ダート|150"": 2}"
ヴィブラツィオーネ,pw01dud102019104928/53,せん6,6,0,0,0,0.0,0.0,0.0,10.1667,34.8,33.7,2025-02-16,2025-11-16,東京,芝,800,10,"{""中京|芝|000"": 1, ""中山|芝|800"": 1, ""東京|ダート|400"": 1, ""東京|芝|000"": 1, ""東京|芝|800"": 1, ""福島|芝|800"": 1}"
ヴィブラフォン,pw01dud102019105096/13,牝6,1,0,0,0,0.0,0.0,0.0,13.0,39.0,39.0,2025-02-10,2025-02-10,京都,ダート,900,13,"{""京都|ダート|900"": 1}"
ヴィラジョヴィス,pw01dud102023103901/42,牝2,4,0,1,2,0.0,0.25,0.5,4.0,35.6,34.7,2025-07-12,2025-11-22,京都,芝,800,7,"{""京都|芝|800"": 2, ""函館|芝|800"": 1, ""札幌|芝|800"": 1}"
ヴィラスターリ,pw01dud102022103098/B2,牡3,6,0,0,0,0.0,0.0,0.0,8.0,38.15,34.2,2025-01-11,2025-07-12,福島,芝,000,11,"{""中山|ダート|800"": 2, ""東京|ダート|600"": 1, ""東京|芝|000"": 1, ""東京|芝|800"": 1, ""福島|芝|000"": 1}"
ヴィラフランカ,pw01dud102023110074/53,牝2,1,0,0,0,0.0,0.0,0.0,12.0,39.6,39.6,2025-12-13,2025-12-13,阪神,ダート,400,12,"{""阪神|ダート|400"": 1}"
ヴィリアリート,pw01dud102022105853/99,牝3,3,0,0,0,0.0,0.0,0.0,7.3333,37.6333,37.0,2025-02-23,2025-12-06,阪神,ダート,400,7,"{""京都|ダート|900"": 1, ""東京|ダート|600"": 1, ""阪神|ダート|400"": 1}"
ヴィルトブリーゼ,pw01dud102019105369/CF,牝6,2,0,0,0,0.0,0.0,0.0,9.5,37.05,35.0,2025-02-09,2025-03-16,中山,芝,800,14,"{""中山|芝|800"": 1, ""東京|芝|800"": 1}"
ヴィルナタール,pw01dud102022105147/FE,牝3,5,0,1,1,0.0,0.2,0.2,7.6,35.54,33.1,2025-04-13,2025-11-08,東京,芝,600,8,"{""中山|芝|000"": 1, ""新潟|芝|000"": 1, ""新潟|芝|200"": 1, ""東京|芝|600"": 1, ""福島|芝|000"": 1}"
ヴィレム,pw01dud102021106738/EA,牡4,6,2,3,5,0.333333,0.5,0.833333,2.5,34.0833,33.2,2025-02-22,2025-11-30,東京,芝,000,1,"{""中京|芝|000"": 2, ""新潟|芝|000"": 1, ""東京|芝|000"": 1, ""東京|芝|800"": 1, ""阪神|芝|000"": 1}"
ヴィンセドリス,pw01dud102020103259/2F,牡5,1,0,0,0,0.0,0.0,0.0,8.0,41.1,41.1,2025-03-29,2025-03-29,中京,芝,200,8,"{""中京|芝|200"": 1}"
ヴィンセンシオ,pw01dud102022104832/17,牡3,4,0,1,1,0.0,0.25,0.25,6.75,35.775,34.5,2025-03-09,2025-12-13,中京,芝,000,9,"{""中京|芝|000"": 1, ""中山|芝|000"": 2, ""新潟|ダート|800"": 1}"
ヴィンテージボンド,pw01dud102019105095/A0,牡6,6,1,2,2,0.166667,0.333333,0.333333,8.6667,39.7333,37.7,2025-02-08,2025-12-06,中山,障害,570,9,"{""中京|ダート|900"": 1, ""中山|障害|570"": 1, ""京都|障害|170"": 1, ""小倉|ダート|700"": 1, ""阪神|ダート|800"": 1, ""阪神|障害|970"": 1}"
ヴィントシュティレ,pw01dud102021105713/9C,牝4,5,0,0,0,0.0,0.0,0.0,12.6,35.9,34.1,2025-04-12,2025-10-26,東京,芝,600,15,"{""中山|芝|600"": 1, ""新潟|ダート|800"": 1, ""新潟|芝|000"": 1, ""新潟|芝|600"": 1, ""東京|芝|600"": 1}"
ヴィントミューレ,pw01dud102018100406/10,せん7,3,0,0,0,0.0,0.0,0.0,13.0,34.4333,34.4,2025-03-02,2025-12-07,中山,芝,200,10,"{""中山|芝|200"": 2, ""福島|芝|200"": 1}"
ヴィンブルレー,pw01dud102022104758/B8,牝3,1,0,1,1,0.0,1.0,1.0,2.0,36.1,36.1,2025-11-01,2025-11-01,東京,ダート,400,2,"{""東京|ダート|400"": 1}"
ヴィヴァクラウン,pw01dud102021101595/E4,牡4,3,0,0,0,0.0,0.0,0.0,10.3333,34.8,33.9,2025-10-18,2025-11-22,福島,芝,200,12,"{""東京|芝|400"": 1, ""福島|芝|200"": 2}"
ヴィヴァシャス,pw01dud102022104391/0F,牝3,10,1,1,3,0.1,0.1,0.3,5.2,37.41,36.5,2025-02-01,2025-12-20,中京,ダート,400,7,"{""中京|ダート|400"": 1, ""京都|ダート|200"": 2, ""京都|ダート|400"": 1, ""小倉|ダート|700"": 1, ""阪神|ダート|200"": 4, ""阪神|ダート|400"": 1}"
ヴィヴァラリス,pw01dud102022102749/3D,牝3,7,0,0,0,0.0,0.0,0.0,12.5714,34.9143,33.3,2025-02-15,2025-11-15,福島,芝,200,14,"{""中山|芝|200"": 1, ""中山|芝|600"": 1, ""函館|芝|200"": 1, ""新潟|芝|000"": 1, ""札幌|芝|200"": 1, ""東京|芝|600"": 1, ""福島|芝|200"": 1}"
ヴィヴァン,pw01dud102018102040/B8,牡7,3,0,0,1,0.0,0.0,0.333333,4.0,36.0667,34.9,2025-02-01,2025-07-20,小倉,ダート,700,3,"{""小倉|ダート|700"": 1, ""東京|ダート|600"": 2}"
ヴィヴィッシモ,pw01dud102020102637/FE,牡5,6,0,0,0,0.0,0.0,0.0,9.8333,36.6833,33.8,2025-02-10,2025-11-24,福島,芝,000,9,"{""京都|ダート|400"": 1, ""京都|芝|800"": 1, ""小倉|ダート|700"": 1, ""福島|芝|000"": 1, ""阪神|ダート|400"": 1, ""阪神|芝|600"": 1}"
ヴィヴィッドムーン,pw01dud102022101633/5B,牝3,5,0,0,1,0.0,0.0,0.2,6.6,35.64,33.9,2025-01-19,2025-07-13,福島,芝,000,9,"{""中山|芝|000"": 1, ""中山|芝|600"": 1, ""東京|芝|000"": 1, ""東京|芝|800"": 1, ""福島|芝|000"": 1}"
ヴィーゲイツ,pw01dud102021100059/8C,牝4,2,0,0,0,0.0,0.0,0.0,10.5,39.5,38.3,2025-02-22,2025-03-29,中山,ダート,800,9,"{""中山|ダート|800"": 1, ""東京|ダート|600"": 1}"
ヴィーショラ,pw01dud102022101070/1C,牝3,2,0,0,0,0.0,0.0,0.0,15.5,35.4,35.4,2025-02-10,2025-06-08,阪神,芝,800,15,"{""京都|芝|600"": 1, ""阪神|芝|800"": 1}"
ヴィータレヴィス,pw01dud102022101441/23,牡3,6,0,0,0,0.0,0.0,0.0,9.8333,39.2833,35.3,2025-03-15,2025-08-31,札幌,ダート,700,11,"{""函館|ダート|700"": 1, ""函館|芝|200"": 1, ""札幌|ダート|700"": 1, ""阪神|ダート|400"": 1, ""阪神|ダート|800"": 1, ""阪神|芝|800"": 1}"
ヴィーデ,pw01dud102022100548/8A,せん3,9,1,2,2,0.111111,0.222222,0.222222,8.3333,38.2333,35.9,2025-01-13,2025-12-20,中京,芝,000,16,"{""中京|芝|000"": 1, ""中山|ダート|800"": 3, ""中山|芝|200"": 1, ""新潟|ダート|800"": 1, ""東京|ダート|600"": 1, ""東京|芝|400"": 1, ""福島|ダート|700"": 1}"
ヴィーナスキック,pw01dud102023109051/73,牝2,3,0,0,0,0.0,0.0,0.0,15.3333,40.1667,36.3,2025-08-09,2025-11-30,東京,ダート,400,16,"{""中山|ダート|200"": 1, ""新潟|芝|200"": 1, ""東京|ダート|400"": 1}"
ヴィーナスゼファー,pw01dud102022101458/58,牝3,6,0,0,1,0.0,0.0,0.166667,6.0,38.7167,37.4,2025-02-23,2025-09-13,中山,ダート,800,9,"{""中山|ダート|200"": 1, ""中山|ダート|800"": 1, ""新潟|ダート|200"": 1, ""新潟|ダート|800"": 1, ""東京|ダート|400"": 1, ""福島|ダート|700"": 1}"
ヴィーナスバブル,pw01dud102022102957/C9,牝3,7,1,1,1,0.142857,0.142857,0.142857,8.1429,35.6714,34.8,2025-01-18,2025-11-29,京都,芝,800,12,"{""中京|芝|600"": 1, ""京都|芝|800"": 1, ""函館|芝|800"": 3, ""小倉|芝|800"": 1, ""阪神|芝|000"": 1}"
ヴェイルドハート,pw01dud102023106944/A8,牡2,0,0,0,0,,,,,,,2025-10-11,2025-10-11,東京,ダート,600,中止,"{""東京|ダート|600"": 1}"
ヴェイルネビュラ,pw01dud102018105349/23,せん7,1,1,1,1,1.0,1.0,1.0,1.0,,,2025-03-15,2025-03-15,阪神,障害,900,1,"{""阪神|障害|900"": 1}"
ヴェインズマン,pw01dud102023103083/EF,牡2,1,0,0,0,0.0,0.0,0.0,13.0,40.0,40.0,2025-12-20,2025-12-20,阪神,ダート,800,13,"{""阪神|ダート|800"": 1}"
ヴェサリウス,pw01dud102021104401/24,牡4,6,0,0,1,0.0,0.0,0.166667,7.1667,34.3167,33.8,2025-02-02,2025-12-06,中京,芝,400,4,"{""中京|芝|400"": 1, ""中山|芝|200"": 1, ""東京|芝|400"": 4}"
ヴェシレンキ,pw01dud102022105206/7C,牡3,4,0,0,0,0.0,0.0,0.0,14.0,39.2,35.4,2025-03-08,2025-08-16,中京,ダート,800,15,"{""中京|ダート|800"": 1, ""阪神|芝|000"": 1, ""阪神|芝|400"": 2}"
ヴェストリア,pw01dud102021105426/72,牝4,1,0,0,0,0.0,0.0,0.0,9.0,35.3,35.3,2025-02-22,2025-02-22,小倉,芝,000,9,"{""小倉|芝|000"": 1}"
ヴェナートル,pw01dud102022101469/DB,牡3,8,1,1,1,0.125,0.125,0.125,7.875,36.525,32.3,2025-01-06,2025-12-07,中山,ダート,200,16,"{""中山|ダート|200"": 1, ""中山|ダート|800"": 1, ""中山|芝|200"": 2, ""新潟|芝|000"": 4}"
ヴェヌーセ,pw01dud102021103477/57,牝4,1,0,0,0,0.0,0.0,0.0,11.0,43.0,43.0,2025-01-11,2025-01-11,中山,ダート,800,11,"{""中山|ダート|800"": 1}"
ヴェネチアンキング,pw01dud102023103320/C9,牡2,3,1,2,2,0.333333,0.666667,0.666667,4.3333,39.5667,37.8,2025-09-07,2025-12-14,中山,ダート,200,1,"{""中山|ダート|200"": 1, ""中山|ダート|800"": 1, ""東京|ダート|400"": 1}"
ヴェネチアンマスク,pw01dud102022100456/83,牡3,2,0,0,0,0.0,0.0,0.0,15.5,36.35,35.2,2025-09-06,2025-09-20,中山,芝,000,18,"{""中山|芝|000"": 2}"
ヴェネチアンレース,pw01dud102022104700/D0,牝3,5,0,0,1,0.0,0.0,0.2,7.6,37.2,35.2,2025-02-22,2025-08-24,新潟,芝,000,12,"{""新潟|芝|000"": 1, ""東京|ダート|400"": 1, ""東京|ダート|600"": 2, ""福島|芝|000"": 1}"
ヴェネラブル,pw01dud102023102421/7E,牝2,1,0,0,0,0.0,0.0,0.0,12.0,34.9,34.9,2025-12-28,2025-12-28,阪神,芝,600,12,"{""阪神|芝|600"": 1}"
ヴェラグエリエロ,pw01dud102020102772/30,牡5,8,0,1,2,0.0,0.125,0.25,6.875,38.4875,37.5,2025-02-09,2025-11-23,東京,ダート,100,3,"{""新潟|ダート|800"": 1, ""札幌|ダート|700"": 2, ""東京|ダート|100"": 1, ""東京|ダート|600"": 1, ""福島|ダート|700"": 3}"
ヴェラリーシャ,pw01dud102021103172/85,牝4,5,0,0,0,0.0,0.0,0.0,11.0,37.24,35.7,2025-02-16,2025-12-13,中山,ダート,200,13,"{""中山|ダート|200"": 1, ""函館|ダート|000"": 1, ""小倉|芝|200"": 1, ""新潟|ダート|200"": 1, ""札幌|ダート|000"": 1}"
ヴェリタスポルタ,pw01dud102023102034/23,牡2,3,0,0,0,0.0,0.0,0.0,14.0,40.9667,38.0,2025-10-05,2025-12-07,中山,ダート,200,15,"{""中山|ダート|200"": 1, ""東京|芝|000"": 1, ""東京|芝|400"": 1}"
ヴェリーヌ,pw01dud102022106783/87,牝3,2,0,0,0,0.0,0.0,0.0,15.0,37.1,35.8,2025-01-25,2025-05-31,東京,芝,400,18,"{""中京|芝|400"": 1, ""東京|芝|400"": 1}"
ヴェルサイユローズ,pw01dud102023105117/5A,牝2,1,0,0,0,0.0,0.0,0.0,17.0,35.4,35.4,2025-12-20,2025-12-20,阪神,芝,600,17,"{""阪神|芝|600"": 1}"
ヴェルジーネ,pw01dud102023106786/6C,牝2,1,0,0,0,0.0,0.0,0.0,6.0,38.2,38.2,2025-12-21,2025-12-21,中京,ダート,400,6,"{""中京|ダート|400"": 1}"
ヴェルダリオ,pw01dud102022100691/E6,牡3,5,0,0,0,0.0,0.0,0.0,10.0,37.9,36.4,2025-05-03,2025-08-30,新潟,ダート,800,9,"{""新潟|ダート|800"": 1, ""東京|ダート|600"": 3, ""福島|芝|000"": 1}"
ヴェルテンベルク,pw01dud102020103060/D2,牡5,8,3,3,3,0.375,0.375,0.375,4.75,34.8625,34.0,2025-02-02,2025-12-06,中山,芝,600,6,"{""中山|芝|600"": 1, ""京都|芝|400"": 1, ""小倉|芝|000"": 1, ""小倉|芝|800"": 1, ""阪神|芝|000"": 3, ""阪神|芝|200"": 1}"
ヴェルトツィール,pw01dud102022107166/89,牡3,4,0,0,0,0.0,0.0,0.0,11.75,38.375,35.6,2025-04-20,2025-06-15,阪神,芝,200,14,"{""京都|ダート|900"": 2, ""阪神|芝|200"": 1, ""阪神|芝|800"": 1}"
ヴェルトライゼンデ,pw01dud102017105567/33,牡8,1,0,0,0,0.0,0.0,0.0,10.0,37.1,37.1,2025-01-19,2025-01-19,中京,芝,200,10,"{""中京|芝|200"": 1}"
ヴェルトラウム,pw01dud102021104903/FF,牡4,5,1,1,2,0.2,0.2,0.4,8.4,37.48,36.7,2025-01-18,2025-09-20,中山,ダート,200,12,"{""中山|ダート|200"": 3, ""新潟|ダート|200"": 2}"
ヴェルドロ,pw01dud102022104670/0F,せん3,2,0,0,0,0.0,0.0,0.0,13.0,42.15,38.1,2025-07-12,2025-08-16,中京,ダート,800,14,"{""中京|ダート|800"": 1, ""小倉|芝|000"": 1}"
ヴェルニッツ,pw01dud102022104869/6C,牡3,5,0,0,1,0.0,0.0,0.2,6.4,34.7,34.1,2025-03-15,2025-09-06,阪神,芝,600,4,"{""中京|芝|600"": 2, ""阪神|芝|600"": 1, ""阪神|芝|800"": 2}"
ヴェルミセル,pw01dud102020103945/AA,牝5,7,0,0,2,0.0,0.0,0.285714,6.0,35.1143,34.1,2025-02-22,2025-12-06,中山,芝,600,8,"{""中山|芝|500"": 1, ""中山|芝|600"": 1, ""京都|芝|200"": 1, ""京都|芝|400"": 1, ""札幌|芝|600"": 1, ""東京|芝|400"": 1, ""東京|芝|500"": 1}"
ヴェルメロディ,pw01dud102023106901/0F,牝2,2,0,0,0,0.0,0.0,0.0,8.0,35.05,34.5,2025-10-04,2025-12-21,阪神,芝,800,10,"{""東京|芝|800"": 1, ""阪神|芝|800"": 1}"
ヴェレノージ,pw01dud102020100651/8E,牝5,1,0,0,0,0.0,0.0,0.0,16.0,39.2,39.2,2025-10-13,2025-10-13,東京,ダート,300,16,"{""東京|ダート|300"": 1}"
ヴェロクオーレ,pw01dud102021101397/68,牝4,7,2,4,5,0.285714,0.571429,0.714286,2.5714,37.1857,36.2,2025-02-10,2025-11-23,京都,ダート,400,3,"{""中京|ダート|400"": 2, ""京都|ダート|400"": 3, ""阪神|ダート|400"": 2}"
ヴェロシア,pw01dud102023100929/2D,牡2,1,0,0,0,0.0,0.0,0.0,13.0,35.1,35.1,2025-09-20,2025-09-20,阪神,芝,600,13,"{""阪神|芝|600"": 1}"
ヴェロニカペルシカ,pw01dud102022105218/72,牝3,3,0,0,0,0.0,0.0,0.0,12.6667,37.3333,35.8,2025-01-25,2025-05-31,東京,芝,400,15,"{""中京|ダート|200"": 1, ""小倉|芝|200"": 1, ""東京|芝|400"": 1}"
ヴェローチェエラ,pw01dud102021105399/0A,牡4,6,1,1,1,0.166667,0.166667,0.166667,4.3333,34.95,32.5,2025-01-19,2025-08-31,新潟,芝,000,5,"{""中京|芝|200"": 1, ""函館|芝|000"": 1, ""新潟|芝|000"": 1, ""札幌|芝|000"": 1, ""阪神|芝|000"": 1, ""阪神|芝|600"": 1}"
ヴェンチュラムーン,pw01dud102020105951/CC,せん5,1,0,0,0,0.0,0.0,0.0,16.0,33.7,33.7,2025-10-05,2025-10-05,東京,芝,400,16,"{""東京|芝|400"": 1}"
